CTRY,YEAR,CIRI,COW,POLITY,UNCTRY,UNREG,UNSUBREG,PHYSINT,DISAP,KILL,POLPRIS,TORT,OLD_EMPINX,NEW_EMPINX,ASSN,FORMOV,DOMMOV,OLD_MOVE,SPEECH,ELECSD,OLD_RELFRE,NEW_RELFRE,WORKER,WECON,WOPOL,WOSOC,INJUD
South Africa,2007,587,560,560,710,2,18,2,2,0,0,0,,10,1,2,2,,1,1,,2,1,1,3,1,2
Soviet Union,1981,590,365,364,,150,151,1,0,1,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1982,590,365,364,,150,151,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1983,590,365,364,,150,151,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1984,590,365,364,,150,151,1,0,1,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1985,590,365,364,,150,151,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1986,590,365,364,,150,151,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1987,590,365,364,,150,151,1,0,1,0,0,0,,0,,,0,0,0,0,,0,1,3,1,
Soviet Union,1988,590,365,364,,150,151,5,2,2,0,1,0,,1,,,0,0,0,0,,0,1,3,1,
Soviet Union,1989,590,365,364,,150,151,3,2,1,0,0,1,,1,,,0,1,0,0,,0,1,2,1,
Soviet Union,1990,590,365,364,,150,151,6,2,2,1,1,2,,1,,,0,1,1,0,,0,1,2,1,
Soviet Union,1991,590,365,364,,150,151,2,1,1,0,0,1,,1,,,0,0,1,0,,0,1,2,2,
Soviet Union,1992,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1993,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1994,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1995,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1996,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1997,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1998,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,1999,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2000,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2001,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2002,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2003,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2004,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2005,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2006,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Soviet Union,2007,590,365,364,,150,151,,,,,,,,,,,,,,,,,,,,
Spain,1981,593,230,230,724,150,39,6,2,2,1,1,9,,2,,,1,2,1,1,,2,1,1,1,
Spain,1982,593,230,230,724,150,39,6,2,2,2,0,10,,2,,,1,2,2,1,,2,1,1,2,
Spain,1983,593,230,230,724,150,39,6,2,2,2,0,10,,2,,,1,2,2,1,,2,2,1,2,
Spain,1984,593,230,230,724,150,39,5,2,2,1,0,8,,2,,,1,1,1,1,,2,1,1,2,
Spain,1985,593,230,230,724,150,39,6,2,2,2,0,10,,2,,,1,2,2,1,,2,1,1,2,
Spain,1986,593,230,230,724,150,39,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,1,
Spain,1987,593,230,230,724,150,39,5,2,1,1,1,9,,2,,,1,2,1,1,,2,2,2,2,
Spain,1988,593,230,230,724,150,39,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1989,593,230,230,724,150,39,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1990,593,230,230,724,150,39,6,1,2,2,1,8,,2,,,1,1,1,1,,2,1,2,2,
Spain,1991,593,230,230,724,150,39,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1992,593,230,230,724,150,39,6,2,2,2,0,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1993,593,230,230,724,150,39,7,2,2,2,1,10,,2,,,1,2,2,1,,2,1,2,1,
Spain,1994,593,230,230,724,150,39,6,2,2,2,0,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1995,593,230,230,724,150,39,6,2,2,1,1,9,,2,,,1,2,2,1,,1,2,2,2,
Spain,1996,593,230,230,724,150,39,5,1,2,2,0,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1997,593,230,230,724,150,39,6,2,2,1,1,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1998,593,230,230,724,150,39,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,1999,593,230,230,724,150,39,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,2000,593,230,230,724,150,39,6,2,2,1,1,10,,2,,,1,2,2,1,,2,2,2,2,
Spain,2001,593,230,230,724,150,39,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,3,
Spain,2002,593,230,230,724,150,39,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,3,
Spain,2003,593,230,230,724,150,39,5,2,1,2,0,9,,2,,,1,2,2,1,,1,1,3,-999,
Spain,2004,593,230,230,724,150,39,7,2,2,2,1,9,,2,,,1,2,2,1,,1,1,3,2,
Spain,2005,593,230,230,724,150,39,6,2,1,2,1,8,,2,,,1,1,2,1,,1,2,3,,
Spain,2006,593,230,230,724,150,39,5,2,2,1,0,8,,2,,,1,1,2,1,,1,2,3,,
Spain,2007,593,230,230,724,150,39,5,2,2,1,0,,13,2,2,2,,2,2,,2,1,2,3,3,2
Sri Lanka,1981,596,780,780,144,142,62,6,2,0,2,2,6,,1,,,0,1,2,1,,1,1,1,1,
Sri Lanka,1982,596,780,780,144,142,62,4,2,0,1,1,8,,2,,,1,1,2,1,,1,1,2,1,
Sri Lanka,1983,596,780,780,144,142,62,3,2,0,0,1,8,,2,,,1,1,2,1,,1,1,2,1,
Sri Lanka,1984,596,780,780,144,142,62,1,1,0,0,0,8,,1,,,1,1,2,1,,1,1,2,1,
Sri Lanka,1985,596,780,780,144,142,62,0,0,0,0,0,9,,1,,,1,1,2,1,,2,1,2,1,
Sri Lanka,1986,596,780,780,144,142,62,1,0,0,0,1,8,,1,,,1,1,1,1,,2,1,2,1,
Sri Lanka,1987,596,780,780,144,142,62,0,0,0,0,0,7,,1,,,1,1,1,1,,1,0,1,1,
Sri Lanka,1988,596,780,780,144,142,62,2,0,0,1,1,8,,0,,,1,1,1,1,,2,1,2,1,
Sri Lanka,1989,596,780,780,144,142,62,0,0,0,0,0,9,,1,,,1,1,2,1,,2,1,2,1,
Sri Lanka,1990,596,780,780,144,142,62,0,0,0,0,0,9,,1,,,1,1,2,1,,2,2,2,1,
Sri Lanka,1991,596,780,780,144,142,62,0,0,0,0,0,7,,1,,,0,1,2,1,,2,1,2,1,
Sri Lanka,1992,596,780,780,144,142,62,0,0,0,0,0,6,,1,,,0,1,2,1,,1,1,2,1,
Sri Lanka,1993,596,780,780,144,142,62,2,1,0,1,0,5,,2,,,0,1,1,1,,1,2,2,1,
Sri Lanka,1994,596,780,780,144,142,62,2,1,1,0,0,7,,2,,,0,1,2,1,,2,1,2,1,
Sri Lanka,1995,596,780,780,144,142,62,0,0,0,0,0,9,,2,,,1,1,2,1,,2,1,2,2,
Sri Lanka,1996,596,780,780,144,142,62,0,0,0,0,0,7,,1,,,1,1,1,1,,1,1,2,1,
Sri Lanka,1997,596,780,780,144,142,62,1,0,1,0,0,9,,2,,,1,1,2,1,,2,1,2,1,
Sri Lanka,1998,596,780,780,144,142,62,1,0,1,0,0,8,,1,,,1,1,2,1,,1,1,2,1,
Sri Lanka,1999,596,780,780,144,142,62,2,1,0,1,0,7,,2,,,1,0,2,1,,1,1,2,1,
Sri Lanka,2000,596,780,780,144,142,62,0,0,0,0,0,8,,2,,,1,0,2,1,,2,1,2,1,
Sri Lanka,2001,596,780,780,144,142,62,2,0,1,1,0,7,,1,,,1,0,2,1,,1,1,2,1,
Sri Lanka,2002,596,780,780,144,142,62,3,2,1,0,0,8,,2,,,1,1,2,1,,1,1,2,1,
Sri Lanka,2003,596,780,780,144,142,62,4,2,1,1,0,6,,1,,,1,1,1,0,,2,1,2,1,
Sri Lanka,2004,596,780,780,144,142,62,5,2,1,2,0,5,,0,,,0,1,1,1,,1,1,2,1,
Sri Lanka,2005,596,780,780,144,142,62,4,1,1,2,0,4,,1,,,1,1,1,0,,0,1,2,,
Sri Lanka,2006,596,780,780,144,142,62,2,0,0,2,0,3,,1,,,0,1,2,0,,0,1,1,,
Sri Lanka,2007,596,780,780,144,142,62,0,0,0,0,0,,3,1,0,0,,0,1,,0,1,0,2,1,2
Sudan,1981,599,625,625,736,2,15,5,2,2,0,1,4,,1,,,0,1,1,1,,0,-999,2,-999,
Sudan,1982,599,625,625,736,2,15,4,2,2,0,0,6,,1,,,0,2,0,1,,2,1,2,0,
Sudan,1983,599,625,625,736,2,15,4,2,2,0,0,5,,1,,,0,1,0,1,,2,1,2,0,
Sudan,1984,599,625,625,736,2,15,4,2,2,0,0,1,,1,,,0,0,1,0,,0,1,2,0,
Sudan,1985,599,625,625,736,2,15,5,2,1,1,1,7,,1,,,1,1,0,1,,2,1,2,0,
Sudan,1986,599,625,625,736,2,15,3,2,1,0,0,7,,1,,,1,1,2,0,,2,1,2,0,
Sudan,1987,599,625,625,736,2,15,5,2,1,1,1,3,,0,,,0,1,2,0,,0,0,2,0,
Sudan,1988,599,625,625,736,2,15,2,2,0,0,0,6,,0,,,0,2,1,1,,1,1,2,1,
Sudan,1989,599,625,625,736,2,15,1,1,0,0,0,2,,0,,,0,0,0,1,,0,1,0,0,
Sudan,1990,599,625,625,736,2,15,1,0,1,0,0,2,,0,,,0,0,0,1,,0,0,0,0,
Sudan,1991,599,625,625,736,2,15,1,1,0,0,0,0,,0,,,0,0,0,0,,0,0,0,0,
Sudan,1992,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,0,2,0,
Sudan,1993,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,0,2,0,
Sudan,1994,599,625,625,736,2,15,2,2,0,0,0,0,,0,,,0,0,0,0,,0,0,2,0,
Sudan,1995,599,625,625,736,2,15,2,2,0,0,0,0,,0,,,0,0,0,0,,0,0,2,0,
Sudan,1996,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,2,0,
Sudan,1997,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,2,0,
Sudan,1998,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,1,0,
Sudan,1999,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,1,0,
Sudan,2000,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,0,1,0,
Sudan,2001,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,1,0,
Sudan,2002,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,1,0,
Sudan,2003,599,625,625,736,2,15,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Sudan,2004,599,625,625,736,2,15,2,2,0,0,0,1,,0,,,0,0,1,0,,0,1,1,0,
Sudan,2005,599,625,625,736,2,15,1,1,0,0,0,1,,0,,,0,0,1,0,,0,1,2,,
Sudan,2006,599,625,625,736,2,15,1,1,0,0,0,0,,0,,,0,0,0,0,,0,0,2,,
Sudan,2007,599,625,625,736,2,15,1,1,0,0,0,,2,0,0,2,,0,0,,0,0,0,2,0,0
Suriname,1981,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1982,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1983,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1984,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1985,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1986,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1987,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1988,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1989,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1990,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1991,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1992,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1993,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1994,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1995,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1996,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1997,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1998,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,1999,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,2000,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,2001,602,115,115,740,419,5,5,2,1,2,0,7,,2,,,1,1,1,1,,1,1,2,1,
Suriname,2002,602,115,115,740,419,5,,,,,,,,,,,,,,,,,,,,
Suriname,2003,602,115,115,740,419,5,6,2,2,2,0,7,,2,,,1,1,1,1,,1,1,2,1,
Suriname,2004,602,115,115,740,419,5,5,2,1,2,0,9,,2,,,1,2,2,1,,1,1,2,1,
Suriname,2005,602,115,115,740,419,5,6,2,2,2,0,7,,2,,,1,1,1,1,,1,1,2,,
Suriname,2006,602,115,115,740,419,5,6,2,1,2,1,5,,2,,,0,1,1,1,,1,1,2,,
Suriname,2007,602,115,115,740,419,5,6,2,1,2,1,,11,2,2,2,,1,1,,2,1,1,2,1,1
Swaziland,1981,605,572,572,748,2,18,6,2,2,1,1,3,,0,,,0,0,0,1,,1,1,0,0,
Swaziland,1982,605,572,572,748,2,18,5,1,2,0,2,6,,0,,,1,1,0,1,,1,0,0,0,
Swaziland,1983,605,572,572,748,2,18,6,2,1,1,2,5,,0,,,1,0,0,1,,1,1,2,0,
Swaziland,1984,605,572,572,748,2,18,5,2,2,0,1,5,,0,,,1,0,0,1,,1,1,2,0,
Swaziland,1985,605,572,572,748,2,18,6,2,2,1,1,5,,0,,,1,0,0,1,,1,1,2,0,
Swaziland,1986,605,572,572,748,2,18,5,1,1,2,1,5,,1,,,1,0,0,1,,1,1,2,0,
Swaziland,1987,605,572,572,748,2,18,3,1,1,1,0,3,,1,,,0,0,0,1,,1,1,2,0,
Swaziland,1988,605,572,572,748,2,18,5,2,1,1,1,5,,0,,,1,0,0,1,,1,1,2,0,
Swaziland,1989,605,572,572,748,2,18,5,2,1,1,1,5,,0,,,1,0,0,1,,1,1,2,0,
Swaziland,1990,605,572,572,748,2,18,5,2,2,1,0,3,,0,,,0,0,0,1,,1,1,2,0,
Swaziland,1991,605,572,572,748,2,18,7,2,2,2,1,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,1992,605,572,572,748,2,18,6,2,2,1,1,4,,0,,,0,1,0,1,,1,1,2,1,
Swaziland,1993,605,572,572,748,2,18,5,2,2,1,0,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,1994,605,572,572,748,2,18,7,2,2,2,1,3,,0,,,0,0,0,1,,1,2,2,1,
Swaziland,1995,605,572,572,748,2,18,5,2,2,1,0,2,,0,,,0,0,0,1,,0,1,2,1,
Swaziland,1996,605,572,572,748,2,18,5,2,1,2,0,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,1997,605,572,572,748,2,18,4,1,2,1,0,3,,0,,,0,1,0,1,,0,1,2,0,
Swaziland,1998,605,572,572,748,2,18,6,2,2,2,0,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,1999,605,572,572,748,2,18,6,2,2,1,1,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,2000,605,572,572,748,2,18,5,2,1,1,1,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,2001,605,572,572,748,2,18,7,2,2,2,1,3,,0,,,0,1,0,1,,0,1,2,0,
Swaziland,2002,605,572,572,748,2,18,7,2,2,2,1,2,,0,,,0,0,0,1,,0,1,2,0,
Swaziland,2003,605,572,572,748,2,18,7,2,2,2,1,0,,0,,,0,0,0,0,,0,1,2,0,
Swaziland,2004,605,572,572,748,2,18,6,2,1,2,1,0,,0,,,0,0,0,0,,0,1,2,0,
Swaziland,2005,605,572,572,748,2,18,5,2,1,2,0,1,,0,,,0,0,0,0,,1,1,2,,
Swaziland,2006,605,572,572,748,2,18,6,2,1,2,1,6,,0,,,1,1,0,1,,1,1,2,,
Swaziland,2007,605,572,572,748,2,18,5,2,1,1,1,,4,0,1,1,,0,0,,1,1,1,2,0,2
Sweden,1981,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Sweden,1982,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Sweden,1983,608,380,380,752,150,154,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,3,
Sweden,1984,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Sweden,1985,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1986,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,1987,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1988,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,1989,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,1990,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1991,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1992,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1993,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1994,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1995,608,380,380,752,150,154,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,3,3,
Sweden,1996,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Sweden,1997,608,380,380,752,150,154,6,2,1,2,1,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,1998,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,1999,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,2000,608,380,380,752,150,154,7,2,2,2,1,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,2001,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,2002,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,2003,608,380,380,752,150,154,7,2,2,2,1,10,,2,,,1,2,2,1,,2,3,3,3,
Sweden,2004,608,380,380,752,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,-999,
Sweden,2005,608,380,380,752,150,154,7,2,2,2,1,9,,2,,,1,1,2,1,,2,3,3,,
Sweden,2006,608,380,380,752,150,154,7,2,2,2,1,9,,2,,,1,1,2,1,,2,3,3,,
Sweden,2007,608,380,380,752,150,154,7,2,2,2,1,,12,2,2,2,,1,2,,2,1,3,3,3,2
Switzerland,1981,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1982,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,1983,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,1984,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1985,611,225,225,756,150,155,8,2,2,2,2,8,,2,,,1,2,2,0,,2,2,2,2,
Switzerland,1986,611,225,225,756,150,155,8,2,2,2,2,8,,2,,,1,2,2,0,,2,2,2,2,
Switzerland,1987,611,225,225,756,150,155,8,2,2,2,2,8,,2,,,1,2,2,0,,2,2,2,2,
Switzerland,1988,611,225,225,756,150,155,8,2,2,2,2,8,,2,,,1,2,2,0,,2,2,2,2,
Switzerland,1989,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1990,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1991,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1992,611,225,225,756,150,155,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,2,2,
Switzerland,1993,611,225,225,756,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1994,611,225,225,756,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1995,611,225,225,756,150,155,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,2,
Switzerland,1996,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,1997,611,225,225,756,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1998,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,1999,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,2000,611,225,225,756,150,155,7,2,2,1,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,2001,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,2002,611,225,225,756,150,155,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Switzerland,2003,611,225,225,756,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Switzerland,2004,611,225,225,756,150,155,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,0,
Switzerland,2005,611,225,225,756,150,155,7,2,2,2,1,9,,2,,,1,1,2,1,,2,2,2,,
Switzerland,2006,611,225,225,756,150,155,7,2,2,2,1,7,,2,,,1,1,2,0,,2,1,2,,
Switzerland,2007,611,225,225,756,150,155,7,2,2,2,1,,11,2,2,2,,1,2,,1,1,2,2,2,2
Syria,1981,614,652,652,760,142,145,0,0,0,0,0,1,,0,,,0,0,1,0,,0,1,2,1,
Syria,1982,614,652,652,760,142,145,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1983,614,652,652,760,142,145,0,0,0,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1984,614,652,652,760,142,145,1,1,0,0,0,3,,0,,,0,0,1,1,,0,2,2,1,
Syria,1985,614,652,652,760,142,145,1,1,0,0,0,3,,0,,,0,0,0,1,,1,1,2,1,
Syria,1986,614,652,652,760,142,145,0,0,0,0,0,1,,0,,,0,0,0,0,,1,1,2,1,
Syria,1987,614,652,652,760,142,145,1,0,1,0,0,1,,0,,,0,0,1,0,,0,1,2,1,
Syria,1988,614,652,652,760,142,145,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1989,614,652,652,760,142,145,3,1,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1990,614,652,652,760,142,145,2,1,1,0,0,1,,0,,,0,0,1,0,,0,1,2,1,
Syria,1991,614,652,652,760,142,145,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1992,614,652,652,760,142,145,5,2,2,0,1,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1993,614,652,652,760,142,145,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1994,614,652,652,760,142,145,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1995,614,652,652,760,142,145,5,2,2,0,1,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1996,614,652,652,760,142,145,3,1,1,1,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1997,614,652,652,760,142,145,3,1,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1998,614,652,652,760,142,145,3,1,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,1999,614,652,652,760,142,145,3,1,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,2000,614,652,652,760,142,145,2,1,1,0,0,0,,0,,,0,0,0,0,,0,2,2,1,
Syria,2001,614,652,652,760,142,145,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,2002,614,652,652,760,142,145,4,2,2,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,2003,614,652,652,760,142,145,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,2,1,
Syria,2004,614,652,652,760,142,145,3,2,1,0,0,0,,1,,,0,0,0,0,,0,1,2,0,
Syria,2005,614,652,652,760,142,145,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,2,,
Syria,2006,614,652,652,760,142,145,2,1,1,0,0,0,,0,,,0,0,0,0,,0,1,1,,
Syria,2007,614,652,652,760,142,145,2,1,1,0,0,,1,0,0,1,,0,0,,0,0,0,2,0,0
Taiwan,1981,617,713,713,,142,30,5,2,1,1,1,5,,0,,,1,1,1,0,,1,1,2,1,
Taiwan,1982,617,713,713,,142,30,6,2,2,1,1,5,,0,,,1,1,1,0,,1,1,2,1,
Taiwan,1983,617,713,713,,142,30,6,2,2,1,1,6,,0,,,1,1,1,0,,2,2,2,2,
Taiwan,1984,617,713,713,,142,30,6,2,2,1,1,6,,0,,,1,1,1,0,,2,3,2,3,
Taiwan,1985,617,713,713,,142,30,6,2,2,1,1,6,,0,,,1,1,1,0,,2,3,2,3,
Taiwan,1986,617,713,713,,142,30,7,2,2,1,2,6,,0,,,1,1,1,0,,2,3,2,3,
Taiwan,1987,617,713,713,,142,30,7,2,2,1,2,6,,0,,,1,1,1,0,,2,3,2,3,
Taiwan,1988,617,713,713,,142,30,7,2,2,1,2,6,,1,,,1,1,1,0,,2,3,2,3,
Taiwan,1989,617,713,713,,142,30,8,2,2,2,2,8,,1,,,1,1,1,1,,2,3,2,3,
Taiwan,1990,617,713,713,,142,30,8,2,2,2,2,8,,1,,,1,1,1,1,,2,1,2,3,
Taiwan,1991,617,713,713,,142,30,8,2,2,2,2,8,,1,,,1,1,1,1,,2,3,2,3,
Taiwan,1992,617,713,713,,142,30,8,2,2,2,2,8,,1,,,1,1,1,1,,2,3,2,3,
Taiwan,1993,617,713,713,,142,30,8,2,2,2,2,8,,1,,,1,1,1,1,,2,3,2,3,
Taiwan,1994,617,713,713,,142,30,8,2,2,2,2,8,,1,,,1,1,1,1,,2,1,2,2,
Taiwan,1995,617,713,713,,142,30,8,2,2,2,2,9,,1,,,1,1,2,1,,2,1,2,2,
