year_1,year_2,ccode_mean,ccode_min,ccode_max,country_min,country_max,group_min,group_max,numcode_mean,numcode_min,numcode_max,region_mean,region_min,region_max,year_mean,year_min,year_max,ecdis_mean,ecdis_min,ecdis_max,poldis_mean,poldis_min,poldis_max,agg_cnt
1994,1994,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,1994.00000000,1994,1994,0.66666667,   0,   1,0.33333333,   0,   1,   3
1995,1995,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,1995.00000000,1995,1995,0.66666667,   0,   1,0.33333333,   0,   1,   3
1996,1996,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,1996.00000000,1996,1996,0.66666667,   0,   1,0.33333333,   0,   1,   3
1997,1997,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,1997.00000000,1997,1997,0.66666667,   0,   1,0.33333333,   0,   1,   3
1998,1998,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,1998.00000000,1998,1998,0.66666667,   0,   1,0.33333333,   0,   1,   3
1999,1999,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,1999.00000000,1999,1999,0.66666667,   0,   1,0.33333333,   0,   1,   3
2000,2000,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,2000.00000000,2000,2000,0.66666667,   0,   1,0.33333333,   0,   1,   3
2001,2001,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,2001.00000000,2001,2001,0.66666667,   0,   1,0.33333333,   0,   1,   3
2002,2002,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,2002.00000000,2002,2002,0.66666667,   0,   1,0.33333333,   0,   1,   3
2003,2003,20.00000000,  20,  20,"CANADA","CANADA","FRENCH CANADIANS","QUEBECOIS",2002.00000000,2001,2003,0.00000000,   0,   0,2003.00000000,2003,2003,0.66666667,   0,   1,0.33333333,   0,   1,   3
1940,1940,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1940.00000000,1940,1940,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1941,1941,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1941.00000000,1941,1941,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1942,1942,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1942.00000000,1942,1942,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1943,1943,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1943.00000000,1943,1943,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1944,1944,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1944.00000000,1944,1944,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1945,1945,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1945.00000000,1945,1945,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1946,1946,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1946.00000000,1946,1946,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1947,1947,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1947.00000000,1947,1947,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1948,1948,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1948.00000000,1948,1948,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1949,1949,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1949.00000000,1949,1949,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1950,1950,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1950.00000000,1950,1950,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1951,1951,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1951.00000000,1951,1951,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1952,1952,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1952.00000000,1952,1952,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1953,1953,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1953.00000000,1953,1953,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1954,1954,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1954.00000000,1954,1954,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1955,1955,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1955.00000000,1955,1955,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1956,1956,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1956.00000000,1956,1956,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1957,1957,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1957.00000000,1957,1957,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1958,1958,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1958.00000000,1958,1958,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1959,1959,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1959.00000000,1959,1959,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1960,1960,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1961,1961,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1962,1962,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1963,1963,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1964,1964,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1965,1965,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1966,1966,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1967,1967,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1968,1968,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1968.00000000,1968,1968,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1969,1969,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1969.00000000,1969,1969,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1970,1970,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1970.00000000,1970,1970,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1971,1971,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1972,1972,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1973,1973,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1974,1974,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1975,1975,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1976,1976,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1976.00000000,1976,1976,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1977,1977,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1977.00000000,1977,1977,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1978,1978,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1978.00000000,1978,1978,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1979,1979,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1980,1980,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1980.00000000,1980,1980,4.00000000,   4,   4,4.00000000,   4,   4,   1
1981,1981,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1981.00000000,1981,1981,4.00000000,   4,   4,4.00000000,   4,   4,   1
1982,1982,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1982.00000000,1982,1982,4.00000000,   4,   4,4.00000000,   4,   4,   1
1983,1983,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1983.00000000,1983,1983,4.00000000,   4,   4,4.00000000,   4,   4,   1
1984,1984,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1984.00000000,1984,1984,4.00000000,   4,   4,4.00000000,   4,   4,   1
1985,1985,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1985.00000000,1985,1985,4.00000000,   4,   4,4.00000000,   4,   4,   1
1986,1986,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1986.00000000,1986,1986,4.00000000,   4,   4,4.00000000,   4,   4,   1
1987,1987,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1987.00000000,1987,1987,4.00000000,   4,   4,4.00000000,   4,   4,   1
1988,1988,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1988.00000000,1988,1988,4.00000000,   4,   4,4.00000000,   4,   4,   1
1989,1989,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1989.00000000,1989,1989,4.00000000,   4,   4,4.00000000,   4,   4,   1
1990,1990,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1990.00000000,1990,1990,4.00000000,   4,   4,4.00000000,   4,   4,   1
1991,1991,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1991.00000000,1991,1991,4.00000000,   4,   4,4.00000000,   4,   4,   1
1992,1992,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1992.00000000,1992,1992,4.00000000,   4,   4,4.00000000,   4,   4,   1
1993,1993,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1993.00000000,1993,1993,4.00000000,   4,   4,4.00000000,   4,   4,   1
1994,1994,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1994.00000000,1994,1994,4.00000000,   4,   4,4.00000000,   4,   4,   1
1995,1995,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1995.00000000,1995,1995,4.00000000,   4,   4,4.00000000,   4,   4,   1
1996,1996,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1996.00000000,1996,1996,4.00000000,   4,   4,4.00000000,   4,   4,   1
1997,1997,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1997.00000000,1997,1997,4.00000000,   4,   4,4.00000000,   4,   4,   1
1998,1998,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1998.00000000,1998,1998,4.00000000,   4,   4,4.00000000,   4,   4,   1
1999,1999,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,1999.00000000,1999,1999,4.00000000,   4,   4,4.00000000,   4,   4,   1
2000,2000,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,2000.00000000,2000,2000,4.00000000,   4,   4,4.00000000,   4,   4,   1
2001,2001,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,2001.00000000,2001,2001,4.00000000,   4,   4,4.00000000,   4,   4,   1
2002,2002,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,2002.00000000,2002,2002,4.00000000,   4,   4,4.00000000,   4,   4,   1
2003,2003,42.00000000,  42,  42,"DOMINICAN REP.","DOMINICAN REP.","HAITIAN BLACKS","HAITIAN BLACKS",4201.00000000,4201,4201,7.00000000,   7,   7,2003.00000000,2003,2003,4.00000000,   4,   4,4.00000000,   4,   4,   1
1940,1940,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1940.00000000,1940,1940,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1941,1941,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1941.00000000,1941,1941,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1942,1942,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1942.00000000,1942,1942,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1943,1943,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1943.00000000,1943,1943,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1944,1944,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1944.00000000,1944,1944,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1945,1945,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1945.00000000,1945,1945,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1946,1946,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1946.00000000,1946,1946,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1947,1947,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1947.00000000,1947,1947,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1948,1948,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1948.00000000,1948,1948,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1949,1949,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1949.00000000,1949,1949,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1950,1950,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1950.00000000,1950,1950,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1951,1951,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1951.00000000,1951,1951,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1952,1952,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1952.00000000,1952,1952,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1953,1953,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1953.00000000,1953,1953,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1954,1954,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1954.00000000,1954,1954,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1955,1955,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1955.00000000,1955,1955,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1956,1956,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1956.00000000,1956,1956,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1957,1957,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1957.00000000,1957,1957,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1958,1958,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1958.00000000,1958,1958,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1959,1959,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1959.00000000,1959,1959,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1960,1960,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1961,1961,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1962,1962,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1963,1963,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1964,1964,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1965,1965,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1966,1966,70.00000000,  70,  70,"MEXICO","MEXICO","MAYANS","ZAPOTECS",7003.00000000,7002,7004,7.00000000,   7,   7,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
